id,name,price,image_url,category,stock,archivado,created_at,description,personalizable,image_urls,subcategory,descuento_porcentaje,price_cash,destacado
adc9711e-4bc3-4250-903f-005448bf487e,Canasta de cuero afa,42500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786237133729_IMG_2205.jpeg,CANASTAS,1,false,2026-08-09 00:58:57.114225+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786237135898_IMG_2207.jpeg""]",CUERO,0,34100,false
b1698684-ba00-4c3c-a531-3541ea2b6a2a,Imperial,38600,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313770874_IMG_2051.jpeg,MATES,1,false,2026-08-09 22:16:19.937441+00,"Imperial de calabaza, virola de Alpaca cincelada",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313773422_IMG_2052.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313775354_IMG_2053.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313777300_IMG_2054.jpeg""]",IMPERIALES,0,30900,false
b18a4f66-402e-42be-8dcf-96f2c8a847b3,Canarias edicion especial x500gr,10000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_0771.webp,YERBAS,3,false,2026-07-28 17:52:10.870277+00,,false,[],CANARIAS,0,8000,false
b38f6482-096a-47a1-af8a-0cd564451205,Imperial repujado,44000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785260378409_IMG_0670.webp,MATES,2,false,2026-07-28 17:39:41.706589+00,"Imperial de calabaza ",true,[],IMPERIALES,0,35200,true
bbdb54e9-afc6-48a5-aa20-7e40b2f73a69,Imperial Rosa,37000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706867917_IMG_1801.webp,MATES,1,false,2026-08-02 21:41:10.488918+00,"Imperial de calabaza, virola de acero",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706868863_IMG_1803.webp""]",IMPERIALES,0,29850,false
bcfdb03a-cf45-45c1-820f-65f820c837cf,Imperial base de alpaca,48000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785440413182_IMG_0695.webp,MATES,2,false,2026-07-30 19:40:17.471191+00,"Imperial de calabaza,virola y base de alpaca y cuero liso negro",true,[],IMPERIALES,0,38000,false
beb59441-8d7e-4ec1-aceb-63545cd796bc,Imperial Gajo,50500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785261237063_IMG_0730.webp,MATES,3,false,2026-07-28 17:54:00.485812+00,"Imperial de calabaza, virola de alpaca y cuero gajo negro",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_0728.webp""]",IMPERIALES,0,40500,false
c34a2761-7960-4f75-98fe-d9137b86ed2f,Canasta Eco cuero,21333,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785260563504_IMG_0766.webp,Canastas,1,false,2026-07-28 17:42:47.00916+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_0791.webp""]",,0,17050,false
c48a725e-a811-4ce3-9d04-246a49dc099c,Reí verde x500gr,8000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785273894751_IMG_0770.webp,Yerbas,3,false,2026-07-28 21:24:58.344426+00,,false,[],,0,6400,false
c59195ab-48fe-4f2f-b5fd-d9672be29c0f,Canarias x1kg,15300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785273684136_IMG_0781.webp,YERBAS,3,false,2026-07-28 21:21:27.645264+00,,false,[],CANARIAS,0,12250,false
c6948a10-b605-4144-992b-7a01cfff9c80,Bombillon premium gaucho,41300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241475348_IMG_2179.jpeg,BOMBILLONES,1,false,2026-08-09 02:11:21.487154+00,Bombillon de acero y bronce,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241478160_IMG_2178.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786241479742_IMG_2177.jpeg""]",STANDARD,0,33050,false
c6a41eb3-bcd9-49b1-b7af-5f22e5819db6,Imperial,45300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314381121_IMG_1978.jpeg,MATES,1,false,2026-08-09 22:26:26.964348+00,"Imperial cuero crudo, virola y base de alpaca, costura trenzada",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314383697_IMG_1980.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314384533_IMG_1979.jpeg""]",IMPERIALES,0,36200,false
c8c0b6ea-a4ec-42e1-8be5-195ca8be8492,Imperial Roma Borravino,50500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706944861_IMG_1806.webp,MATES,1,false,2026-08-02 21:42:27.850041+00,"Imperial de calabaza, virola de alpaca, base de alpaca cincelada",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706945857_IMG_1807.webp"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706946195_IMG_1808.webp""]",IMPERIALES,0,40500,true
c8e3da2f-f861-4e74-ae4d-97048a2831f7,Torpedo Uruguayo,52000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707202085_IMG_1810.webp,MATES,1,false,2026-08-02 21:46:45.18878+00,"Torpedo de calabaza, virola uruguaya cincelada de alpaca",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707203631_IMG_1811.webp""]",TORPEDOS,0,41500,true
cba1ed0d-99fb-400e-b7e0-3d5b7ee3a5f2,Termo system 1.2lts,40000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706375933_IMG_1842.webp,TERMOS,2,false,2026-08-02 21:32:58.646538+00,Termo System de 1.2lts con pico cebador system,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706376903_IMG_1843.webp""]",STANLEY,0,32000,false
cd7da426-49a3-49f8-b87e-748bd70f70dc,Canasta eco cuero Animal Print,21300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785261176847_IMG_0764.webp,Canastas,4,false,2026-07-28 17:53:00.384239+00,,false,[],,0,17000,false
cffe216c-e9f5-4dbe-92ce-d789e1763f5e,Canarias edicion especial x1kg,16500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785273838831_IMG_0778.webp,YERBAS,3,false,2026-07-28 21:24:02.779331+00,,false,[],CANARIAS,0,13300,false
d06f9efa-7b11-4632-9ee9-23d89a47e72f,Imperial,34500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786311482431_IMG_2090.jpeg,MATES,1,false,2026-08-09 21:38:07.398625+00,"Imperial de calabaza ",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786311485185_IMG_2091.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786311486007_IMG_2092.jpeg""]",IMPERIALES,0,27700,false
d41789a4-179a-4401-a548-13f06370e56d,Imperial Algarrobo,26500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707236877_IMG_1819.webp,Mates,2,false,2026-08-02 21:47:19.006+00,Virola de acero,true,[],Algarrobos,0,21300,false
d51f659e-1cf4-4683-92a8-cde9fc36c5eb,Torpedo,40000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314646287_IMG_2073.jpeg,MATES,1,false,2026-08-09 22:30:52.049122+00,"Torpedo de calabaza, virola y base de alpaca ",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314649231_IMG_2074.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314650671_IMG_2075.jpeg""]",TORPEDOS,0,32000,false
da9f4c8d-52ca-4275-a337-603fa7c12bcc,Imperial premium,54600,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313327599_IMG_2086.jpeg,MATES,1,false,2026-08-09 22:08:52.49567+00,"Imperial de calabaza, virola y base de alpaca",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313330362_IMG_2088.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786313331144_IMG_2089.jpeg""]",IMPERIALES,0,43700,false
dab6e370-962c-4370-ac96-1dc5637a152a,Torpedo,46500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314778216_IMG_2032.jpeg,MATES,1,false,2026-08-09 22:33:03.297386+00,"Torpedo de calabaza, virola de alpaca cincelada, cuero repujado",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314780807_IMG_2033.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314781946_IMG_2034.jpeg""]",TORPEDOS,0,37300,false
dbf737fa-fe06-4246-adba-4526b9274be7,Imperial de algarrobo,34600,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786311082135_IMG_2127.jpeg,MATES,3,false,2026-08-09 21:31:27.592657+00,"Imperial algarrobo, virola de Alpaca con dije de bronce sol de mayo",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786311085216_IMG_2128.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786311086141_IMG_2129.jpeg""]",ALGARROBOS,0,27700,true
dc10ceca-65eb-4cb5-bbf8-2174a073a2db,Torpedo,36000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314521528_IMG_2130.jpeg,MATES,1,false,2026-08-09 22:28:45.345486+00,"Torpedo de calabaza animal print, virola de alpaca cincelada ",false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786314524067_IMG_2131.jpeg""]",TORPEDOS,0,28800,false
de5f50d2-10e1-4848-a6fe-86860ce47b5f,Termo media manija 1lt,28500,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1833.webp,TERMOS,10,false,2026-07-28 21:11:49.615748+00,Total black,true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_1834.webp""]",ACERO INOXIDABLE,0,22900,false
e043172c-ab65-438d-b631-0175c4a85021,Imperial premium,53300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785261630480_IMG_0734.webp,MATES,1,false,2026-07-28 18:00:33.425644+00,"Imperial premium de calabaza, virola de acero y fleje de alpaca, cuero repujado con base de alpaca y pelotitas de bronce",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/IMG_0734.webp""]",IMPERIALES,0,42640,false
e439d498-3236-4b17-b1d3-47557937ce41,Reí verde x1kg,14000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785273775448_IMG_0777.webp,YERBAS,3,false,2026-07-28 21:22:59.361696+00,,false,[],REI VERDE,0,11200,false
e66f5b0a-175d-4ec7-b681-20f4729ace44,Bombilla pico loro cincelada,7300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236303819_IMG_2182.jpeg,BOMBILLAS,20,false,2026-08-09 00:45:07.288734+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236305151_IMG_2181.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786236305922_IMG_2180.jpeg""]",PICOS DE LORO,0,5850,false
e807859f-9ae2-402d-a8de-0899893b4d2a,Imperial Croco Borravino,40000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706753037_IMG_1795.webp,MATES,1,false,2026-08-02 21:39:15.746255+00,"Imperial de calabaza , virola y base de alpaca, cuero croco borravino",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785706754192_IMG_1796.webp""]",IMPERIALES,0,32000,true
ec56c388-1715-4896-b4a5-88e82902f93b,Torpedo,36000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785559816872_IMG_1699.webp,Mates,1,false,2026-08-01 04:50:18.361013+00,"Torpedo de calabaza,virola de bronce,cuero borravino",false,[],Torpedos,0,28500,false
f075aff3-1422-48e9-b05c-bad32cc653d1,Imperial BOCA,44000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785273507007_IMG_0711.webp,MATES,1,false,2026-07-28 21:18:30.700888+00,"Imperial de calabaza,virola de bronce con dije de Boca Junior de bronce,cuero liso azul",false,[],IMPERIALES,0,35200,false
f96c8740-fd9d-45b8-b913-0e99c1c60dcb,Kit latas afa,10000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786309791596_IMG_2155.jpeg,ACCESORIOS,2,false,2026-08-09 21:09:57.307431+00,,false,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786309794475_IMG_2153.jpeg"", ""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1786309795484_IMG_2154.jpeg""]",,0,8000,false
f9d2708a-4c35-42db-a586-e8756ec1778d,Imperial Premium Borravino,53000,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707050125_IMG_1812.webp,Mates,1,false,2026-08-02 21:44:13.100595+00,"Imperial de calabaza, virola y base de alpaca con pelotita de bronce",true,"[""https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785707051273_IMG_1813.webp""]",Imperiales,0,42500,false
fe1aa943-ab82-4123-bf94-b792b573b6a7,Baldo x500gr,9300,https://uicjdiexhsdgikgkpfxd.supabase.co/storage/v1/object/public/productos/1785273622488_IMG_0779.webp,YERBAS,8,false,2026-07-28 21:20:26.038998+00,,false,[],BALDO,0,7450,false
